"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","GDP","TOT","USD_CAP","A","2006",31783.114368,
"OECD","GDP","TOT","USD_CAP","A","2007",33331.226303,
"OECD","GDP","TOT","USD_CAP","A","2008",34192.780535,"B"
"OECD","GDP","TOT","USD_CAP","A","2009",33234.979831,
"OECD","GDP","TOT","USD_CAP","A","2010",34539.317734,"B"
"OECD","GDP","TOT","USD_CAP","A","2011",35919.974321,
"OECD","GDP","TOT","USD_CAP","A","2012",36881.227871,
"OECD","GDP","TOT","USD_CAP","A","2013",38230.073884,
"OECD","GDP","TOT","USD_CAP","A","2014",39343.816978,
"OECD","GDP","TOT","USD_CAP","A","2015",40470.167141,
"OECD","GDP","TOT","USD_CAP","A","2016",41889.24629,
"OECD","GDP","TOT","USD_CAP","A","2017",43490.097057,
"OECD","GDP","TOT","USD_CAP","A","2018",45186.719558,"P"
"OECD","GDP","TOT","USD_CAP","A","2019",46107.516612,"P"
"OECD","GDP","TOT","USD_CAP","A","2020",45032.845201,"E"
"OECD","GDP","TOT","USD_CAP","A","2021",48753.879387,"E"
"LVA","GDP","TOT","USD_CAP","A","1995",5514.66412,
"LVA","GDP","TOT","USD_CAP","A","1996",5807.335403,
"LVA","GDP","TOT","USD_CAP","A","1997",6487.473291,
"LVA","GDP","TOT","USD_CAP","A","1998",7068.188146,
"LVA","GDP","TOT","USD_CAP","A","1999",7405.798042,
"LVA","GDP","TOT","USD_CAP","A","2000",8039.300106,
"LVA","GDP","TOT","USD_CAP","A","2001",9042.502938,
"LVA","GDP","TOT","USD_CAP","A","2002",10080.309806,
"LVA","GDP","TOT","USD_CAP","A","2003",11060.312032,
"LVA","GDP","TOT","USD_CAP","A","2004",12279.253426,
"LVA","GDP","TOT","USD_CAP","A","2005",13914.102605,
"LVA","GDP","TOT","USD_CAP","A","2006",15857.134739,
"LVA","GDP","TOT","USD_CAP","A","2007",18230.797977,
"LVA","GDP","TOT","USD_CAP","A","2008",19569.535748,
"LVA","GDP","TOT","USD_CAP","A","2009",17021.221711,
"LVA","GDP","TOT","USD_CAP","A","2010",17709.155456,
"LVA","GDP","TOT","USD_CAP","A","2011",19256.68991,
"LVA","GDP","TOT","USD_CAP","A","2012",21297.472621,
"LVA","GDP","TOT","USD_CAP","A","2013",22637.197448,
"LVA","GDP","TOT","USD_CAP","A","2014",23810.218371,
"LVA","GDP","TOT","USD_CAP","A","2015",24975.479748,
"LVA","GDP","TOT","USD_CAP","A","2016",26724.459825,
"LVA","GDP","TOT","USD_CAP","A","2017",28689.57466,
"LVA","GDP","TOT","USD_CAP","A","2018",30891.884185,
"LVA","GDP","TOT","USD_CAP","A","2019",31893.84669,
"LVA","GDP","TOT","USD_CAP","A","2020",31418.030799,
"LVA","GDP","TOT","USD_CAP","A","2021",34471.31179,
"LTU","GDP","TOT","USD_CAP","A","1995",5927.331113,
"LTU","GDP","TOT","USD_CAP","A","1996",6383.823368,
"LTU","GDP","TOT","USD_CAP","A","1997",7069.434929,
"LTU","GDP","TOT","USD_CAP","A","1998",7762.605202,
"LTU","GDP","TOT","USD_CAP","A","1999",7820.79589,
"LTU","GDP","TOT","USD_CAP","A","2000",8445.984466,
"LTU","GDP","TOT","USD_CAP","A","2001",9436.062221,
"LTU","GDP","TOT","USD_CAP","A","2002",10480.719387,
"LTU","GDP","TOT","USD_CAP","A","2003",12067.673335,
"LTU","GDP","TOT","USD_CAP","A","2004",13030.375067,
"LTU","GDP","TOT","USD_CAP","A","2005",14510.653684,
"LTU","GDP","TOT","USD_CAP","A","2006",16483.836839,
"LTU","GDP","TOT","USD_CAP","A","2007",19094.621906,
"LTU","GDP","TOT","USD_CAP","A","2008",20721.033864,
"LTU","GDP","TOT","USD_CAP","A","2009",18116.711605,
"LTU","GDP","TOT","USD_CAP","A","2010",20096.756354,
"LTU","GDP","TOT","USD_CAP","A","2011",22884.804355,
"LTU","GDP","TOT","USD_CAP","A","2012",24703.697943,
"LTU","GDP","TOT","USD_CAP","A","2013",26721.601926,
"LTU","GDP","TOT","USD_CAP","A","2014",28184.499091,
"LTU","GDP","TOT","USD_CAP","A","2015",28834.457574,
"LTU","GDP","TOT","USD_CAP","A","2016",30925.151813,
"LTU","GDP","TOT","USD_CAP","A","2017",33761.906595,
"LTU","GDP","TOT","USD_CAP","A","2018",36376.197676,
"LTU","GDP","TOT","USD_CAP","A","2019",38540.745344,
"LTU","GDP","TOT","USD_CAP","A","2020",38880.543234,
"LTU","GDP","TOT","USD_CAP","A","2021",42550.554521,
"CRI","GDP","TOT","USD_CAP","A","1991",5557.82789,
"CRI","GDP","TOT","USD_CAP","A","1992",6073.686378,
"CRI","GDP","TOT","USD_CAP","A","1993",6518.413515,
"CRI","GDP","TOT","USD_CAP","A","1994",6760.64364,
"CRI","GDP","TOT","USD_CAP","A","1995",6986.959286,
"CRI","GDP","TOT","USD_CAP","A","1996",7021.197198,
"CRI","GDP","TOT","USD_CAP","A","1997",7346.205543,
"CRI","GDP","TOT","USD_CAP","A","1998",7757.412262,
"CRI","GDP","TOT","USD_CAP","A","1999",7980.035267,
"CRI","GDP","TOT","USD_CAP","A","2000",8290.944819,
"CRI","GDP","TOT","USD_CAP","A","2001",8581.04504,
"CRI","GDP","TOT","USD_CAP","A","2002",8850.95266,
"CRI","GDP","TOT","USD_CAP","A","2003",9263.621127,
"CRI","GDP","TOT","USD_CAP","A","2004",9768.125917,
"CRI","GDP","TOT","USD_CAP","A","2005",10299.326434,
"CRI","GDP","TOT","USD_CAP","A","2006",11205.664332,
"CRI","GDP","TOT","USD_CAP","A","2007",12278.747842,
"CRI","GDP","TOT","USD_CAP","A","2008",12926.352146,
"CRI","GDP","TOT","USD_CAP","A","2009",12701.994593,
"CRI","GDP","TOT","USD_CAP","A","2010",13318.135538,
"CRI","GDP","TOT","USD_CAP","A","2011",14068.154868,
"CRI","GDP","TOT","USD_CAP","A","2012",14852.929898,
"CRI","GDP","TOT","USD_CAP","A","2013",15542.368395,
"CRI","GDP","TOT","USD_CAP","A","2014",16615.974075,
"CRI","GDP","TOT","USD_CAP","A","2015",17649.314854,
"CRI","GDP","TOT","USD_CAP","A","2016",19119.336147,
"CRI","GDP","TOT","USD_CAP","A","2017",20368.230268,
"CRI","GDP","TOT","USD_CAP","A","2018",21312.71338,
"CRI","GDP","TOT","USD_CAP","A","2019",22598.071946,
"CRI","GDP","TOT","USD_CAP","A","2020",22180.99204,"E"
"CRI","GDP","TOT","USD_CAP","A","2021",23287.453499,"E"
